gene,half_life_hr,decay_rate,p_val,geneSymbol
Sec14l1,6.30865913703341,-2.20843607646091,0.434243608192233,Sec14l1
Mink1,5.12675794411641,-2.00098640027659,0.525947261503091,Mink1
Slc46a1,2.68253278519407,-1.35327433791006,0.571008828539881,Slc46a1
Eral1,5.99579587889059,-2.15757145736239,0.489584665615546,Eral1
Dhrs13,1.88119843530718,-0.998421959917566,0.168046062231913,Dhrs13
Coro6,0.41933539665465,0.502571289340215,0.27599601689662,Coro6
Blmh,191.069098999844,-5.61914805807184,0.94362597439372,Blmh
Cpd,3.16969270020802,-1.5201475637744,0.355137644050674,Cpd
Timm22,14.9044885899158,-3.06817533581247,0.665295913056215,Timm22
Nxn,14.1494581314858,-3.01618924934301,0.664336939196251,Nxn
Rflnb,4.00048613184881,-1.75292880727923,0.296764576875498,Rflnb
Rph3al,6.02107730629594,-2.16177911842615,0.68287998113226,Rph3al
Ywhae,3.30552921888958,-1.5621095078106,0.252026552506944,Ywhae
Prpf8,23.5594004762339,-3.5260378323619,0.708169245196895,Prpf8
Nme2,9.2536726645987,-2.59153343812604,0.6124826344219,Nme2
Spag9,6.33122554625018,-2.21200674720015,0.486196310866537,Spag9
Luc7l3,2.96670637540606,-1.45396529353041,0.302150083675311,Luc7l3
Ankrd40,55.1736344016235,-4.37699812210777,0.881853514329931,Ankrd40
Xylt2,2.81835023377739,-1.40266461085548,0.427536542120135,Xylt2
Lrrc59,37.3296507521353,-3.98630085777554,0.77921923164619,Lrrc59
Cdc34b,12.2885077959246,-2.87517742067128,0.435376536861825,Cdc34b
Slc35b1,6.82269080671488,-2.28676686106319,0.392526690477907,Slc35b1
Snx11,11.1558075289684,-2.77847313750611,0.478318821662623,Snx11
Scrn2,13.4811381683861,-2.96780445635802,0.624147632907377,Scrn2
Lrrc46,1.9635563836151,-1.04127023107752,0.26805513192802,Lrrc46
Cacnb1,3.14298140646047,-1.51168476252229,0.607814513933884,Cacnb1
Fbxl20,3.27569736086225,-1.55304370161595,0.394593484640606,Fbxl20
Dvl2,2.45386325347932,-1.26417654138919,0.25615948783648,Dvl2
Nr1d1,0.712737389207759,-0.0278706760863747,0.537700669247355,Nr1d1
Per1,1.67974301897374,-0.885153737399928,0.0811313325454091,Per1
Vamp2,3.1180497422605,-1.50372064434866,0.359586470618472,Vamp2
Aurkb,3.093557187713,-1.49583454281089,0.269083350924885,Aurkb
Ctc1,8.17086237570204,-2.46708737782465,0.465310814270414,Ctc1
Pfas,4.09074698153007,-1.77524051003136,0.314805360433012,Pfas
Pik3r5,1.57114733368024,-0.818319058831562,0.146298428435212,Pik3r5
Stx8,10.4119316374611,-2.70946534194724,0.621230223679713,Stx8
Adprm,1.99356756007774,-1.05643869802864,0.216045523939042,Adprm
Top2a,3.23431019700643,-1.54032859457849,0.244375227004736,Top2a
Acly,20.707328835968,-3.39700060823882,0.746919453092978,Acly
Kat2a,4.18167249436901,-1.79722420536246,0.332384142620115,Kat2a
Stat5b,5.6909809688274,-2.10539555611472,0.467297808920645,Stat5b
Tmem101,7.75805341635352,-2.41524437490102,0.455673001126999,Tmem101
Lsm12,2.43653652012817,-1.25709049253668,0.170807472311217,Lsm12
