Gene,half_life_hr,decay_rate,p_val,geneSymbol
Kctd12,3.118749956,-1.503945187,1.13E-05,Kctd12
Jtb,4.969251518,-1.969782149,1.09E-06,Jtb
Katna1,3.848177728,-1.714112639,3.94E-08,Katna1
Slitrk6,3.359477686,-1.578298432,0.000264051,Slitrk6
Krtap14,4.862680609,-1.948102772,0.251864412,Krtap14
Abcc4,4.353461092,-1.837484103,3.18E-05,Abcc4
Lamc3,7.807323,-2.42157506,0.002097393,Lamc3
Card6,0.961723063,-0.327484175,0.028093267,Card6
Ly6h,6.656900413,-2.262166893,0.01105616,Ly6h
Lynx1,6.186673004,-2.188910384,2.03E-05,Lynx1
Map2k5,2.863039264,-1.418396661,2.09E-05,Map2k5
Mapk7,3.046218046,-1.480413757,1.48E-07,Mapk7
Lrp12,2.266342253,-1.18468011,7.48E-05,Lrp12
Tmem74,2.923659645,-1.439349055,0.063867838,Tmem74
Mta2,3.529050925,-1.627541895,8.39E-09,Mta2
Esyt1,5.248750955,-2.024503056,5.78E-06,Esyt1
Mgll,4.021064435,-1.758059573,8.04E-07,Mgll
Fam83a,3.069332892,-1.48797316,3.32E-07,Fam83a
Mid2,2.954763575,-1.44993156,4.19E-05,Mid2
Mmp17,4.891525162,-1.954017069,1.07E-06,Mmp17
Dnajb6,4.455032766,-1.860547336,1.67E-05,Dnajb6
Phf20l1,3.496683046,-1.618327739,9.29E-06,Phf20l1
Ago2,2.228813931,-1.167982495,0.000184992,Ago2
Nek3,3.619170832,-1.652757868,0.002846489,Nek3
Zfp647,1.552556356,-0.806415755,0.006904509,Zfp647
Nek4,3.45092985,-1.605156637,0.000301358,Nek4
Apol8,1.533016486,-0.793750274,0.002261791,Apol8
Foxred2,3.1094131,-1.500946915,8.55E-05,Foxred2
Mief1,2.068520601,-1.093346587,2.56E-05,Mief1
A4galt,0.8424364,-0.195055811,0.424614509,A4galt
Neu2,1.9304959,-1.024289833,5.30E-07,Neu2
Nr0b2,2.572298447,-1.311312757,0.001743932,Nr0b2
Ttc38,4.714411238,-1.917136959,1.19E-05,Ttc38
Nt5e,5.516910937,-2.074331011,1.66E-05,Nt5e
Oas1g,2.983475333,-1.459601761,8.69E-05,Oas1g
Slc2a13,2.146659311,-1.130425746,0.003162971,Slc2a13
Oas1b,2.658055269,-1.344107674,1.21E-06,Oas1b
Pdzrn4,3.094238212,-1.496054661,0.00642862,Pdzrn4
Oasl2,1.940224129,-1.029316418,1.54E-06,Oasl2
Tenm2,5.29984826,-2.034191111,0.000103297,Tenm2
Pced1b,3.474505872,-1.611965194,0.000386298,Pced1b
Tenm3,4.706530557,-1.915463945,0.000422989,Tenm3
Tenm4,2.704604882,-1.361468753,7.18E-05,Tenm4
Dip2b,2.403592106,-1.24347725,1.90E-05,Dip2b
4732456N10Rik,6.401926579,-2.223111894,2.74E-05,4732456N10Rik
Pacsin1,3.371081256,-1.581746461,0.001255086,Pacsin1
AU021092,5.615277074,-2.092003853,0.012449054,AU021092
Pacsin2,3.572300229,-1.639722631,8.73E-07,Pacsin2
Mettl22,4.864264988,-1.948428543,1.14E-05,Mettl22
Papss1,3.739002565,-1.685331803,1.46E-07,Papss1
Mkl2,1.816588269,-0.963473085,0.000474254,Mkl2
Papss2,5.021494812,-1.980240581,6.23E-05,Papss2
Lamp3,8.638637874,-2.522757838,0.006427814,Lamp3
Klhl6,1.475007664,-0.755176106,0.001508211,Klhl6
Liph,3.356042531,-1.577275382,2.54E-05,Liph
Mb21d2,2.577169427,-1.313204596,4.20E-07,Mb21d2
Pebp1,8.696771541,-2.52946479,4.28E-06,Pebp1
Pigz,5.824869234,-2.128649471,0.036724587,Pigz
Pcbp1,3.388699585,-1.586959165,8.93E-11,Pcbp1
Lmln,2.724223906,-1.368696503,0.000757494,Lmln
Ccdc14,1.760924647,-0.932351959,0.001125508,Ccdc14
Pde10a,2.290132534,-1.195122611,0.000993652,Pde10a
Slc26a4,4.692175751,-1.912409308,0.003345589,Slc26a4
Eci2,3.849810329,-1.714536803,1.48E-07,Eci2
Pin1,4.929098035,-1.961668938,3.92E-05,Pin1
Med24,3.478825151,-1.613207557,1.15E-05,Med24
Cib1,7.612152377,-2.396258888,5.61E-05,Cib1
Prkra,3.758643767,-1.690571113,1.10E-08,Prkra
Klk7,6.479082883,-2.235091891,4.14E-09,Klk7
Cldn17,0.41999036,0.501010599,0.172431576,Cldn17
Dazap2,5.04108138,-1.984133539,2.26E-09,Dazap2
Psmc4,5.225535863,-2.020070271,1.13E-06,Psmc4
Psmd13,5.920853593,-2.144993547,1.55E-05,Psmd13
Arid1b,2.386770266,-1.236454019,7.90E-06,Arid1b
Twf2,2.789117131,-1.392238026,1.36E-07,Twf2
Ptpn21,3.803004609,-1.702304362,1.79E-05,Ptpn21
Tiam2,2.631788561,-1.334176597,0.000868672,Tiam2
Pnldc1,2.114421839,-1.115294333,0.046289632,Pnldc1
Dact2,1.153829312,-0.509599168,0.002457851,Dact2
Lnpep,2.610781444,-1.326162501,0.00047206,Lnpep
Zfp760,3.733293748,-1.683803807,0.000439673,Zfp760
Gm4944,1.593511551,-0.832453024,0.000179789,Gm4944
Zfp945,3.240593928,-1.542269545,0.000136869,Zfp945
Mmp25,2.051189508,-1.084932793,0.035615549,Mmp25
Neurl1b,2.600890315,-1.322366736,1.93E-05,Neurl1b
Syngap1,2.504506109,-1.284604474,0.000132366,Syngap1
Cpne5,5.176968253,-2.010732526,0.000311394,Cpne5
Zfp811,3.154344862,-1.515293744,0.005609734,Zfp811
Zfp799,0.964064181,-0.329915512,0.094465776,Zfp799
Zfp870,0.58880447,0.1631482,0.517919517,Zfp870
Zfp952,1.264411594,-0.601119791,0.00117706,Zfp952
Zfp563,1.41809778,-0.715829302,0.005362017,Zfp563
Cchcr1,4.19951384,-1.801481687,3.19E-05,Cchcr1
Mdc1,2.879120283,-1.423997711,0.000122763,Mdc1
H2-M5,0.927941211,-0.291726022,0.276217172,H2-M5
Ik,3.978689771,-1.747465482,5.77E-09,Ik
Zfp119b,2.452406329,-1.263582638,0.000334812,Zfp119b
Fsd1,12.22219096,-2.869766151,0.101984133,Fsd1
Rnasel,1.553205721,-0.806833923,0.000178362,Rnasel
Abce1,4.04229333,-1.763325107,1.72E-06,Abce1
Rnf13,5.036616216,-1.983247392,5.07E-07,Rnf13
Thada,2.149426226,-1.131713856,0.000480632,Thada
Rngtt,3.18385153,-1.524604557,1.15E-05,Rngtt
9430020K01Rik,2.749724167,-1.378013524,4.16E-05,9430020K01Rik
Zfp438,2.576272268,-1.312856417,0.000101204,Zfp438
Slc4a9,9.312365811,-2.597856095,0.000765492,Slc4a9
E230025N22Rik,2.167021896,-1.139866747,0.180000453,E230025N22Rik
Gpr151,1.895755258,-1.006130233,0.059354636,Gpr151
Ythdc2,3.001188225,-1.465521206,0.001502148,Ythdc2
Ccdc112,3.351263509,-1.575850362,1.15E-05,Ccdc112
Fem1c,1.804907077,-0.95702203,0.000102332,Fem1c
Dmxl1,2.040211311,-1.079566307,0.000319576,Dmxl1
Mrps12,4.566154171,-1.885184233,3.14E-05,Mrps12
Gm4951,1.81924485,-0.964934418,0.012942724,Gm4951
F830016B08Rik,1.739755755,-0.920257653,0.003235087,F830016B08Rik
Pcyox1l,4.417208114,-1.852020769,2.35E-06,Pcyox1l
Malt1,1.726535725,-0.912629851,6.83E-05,Malt1
Mex3c,3.765534723,-1.692402796,4.23E-06,Mex3c
Setbp1,2.35555926,-1.223291097,0.000594188,Setbp1
Scamp2,3.628787956,-1.655411617,7.78E-08,Scamp2
Adnp2,2.294873105,-1.197190471,2.73E-05,Adnp2
Kcng2,4.359756157,-1.838929049,0.00080652,Kcng2
Scamp3,5.145782304,-2.00469033,4.34E-06,Scamp3
Scn11a,3.287774886,-1.55672393,0.006731822,Scn11a
Zfp407,2.217925617,-1.163085273,0.000132995,Zfp407
Cdc42bpg,4.833943753,-1.942175567,7.78E-07,Cdc42bpg
Sgcb,6.212413143,-2.193062331,2.46E-05,Sgcb
Ccdc85b,2.349824369,-1.22085351,4.70E-07,Ccdc85b
Peli3,3.666874318,-1.665852535,0.000375142,Peli3
Sgcd,3.953905199,-1.741216669,0.136095491,Sgcd
Sgcg,1.452151856,-0.739559416,0.002818743,Sgcg
Sh3bp2,1.855839557,-0.984850105,1.84E-06,Sh3bp2
Sh3bp5,3.480641532,-1.613729546,5.73E-05,Sh3bp5
Sh3yl1,5.332397953,-2.040313955,1.58E-05,Sh3yl1
Sigirr,4.456158308,-1.860799949,1.57E-06,Sigirr
Slco2a1,7.697722614,-2.407437441,3.04E-05,Slco2a1
Kcnv2,1.497073516,-0.770025134,0.013443055,Kcnv2
Slc35a1,5.749189232,-2.115571762,6.08E-05,Slc35a1
Smc1a,6.169447433,-2.186122198,4.20E-06,Smc1a
9930021J03Rik,2.87456164,-1.42241311,7.05E-05,9930021J03Rik
Ranbp6,2.113279231,-1.1147538,0.000113198,Ranbp6
Spry1,1.89624095,-1.0063864,6.23E-06,Spry1
Lipk,5.860006373,-2.134663612,0.000447871,Lipk
Spry2,1.660040543,-0.873354946,1.23E-05,Spry2
Kif20b,2.224472817,-1.166032872,0.005145262,Kif20b
Spry4,0.778828528,-0.116548545,0.586052101,Spry4
Slc35g1,3.55239189,-1.634134069,0.000105926,Slc35g1
Ccnj,1.838464227,-0.975443484,0.000769501,Ccnj
Sec31b,2.123885625,-1.119760174,2.16E-05,Sec31b
Dusp5,1.377520043,-0.686797733,2.54E-07,Dusp5
Vwa2,7.960772828,-2.441039005,0.001497921,Vwa2
Sra1,4.374420124,-1.842286888,1.47E-07,Sra1
Sufu,1.971929737,-1.045525546,8.23E-05,Sufu
Mpdu1,4.350672889,-1.836843441,9.39E-08,Mpdu1
Synj2bp,5.82979226,-2.129494287,0.000344604,Synj2bp
Sulf1,8.229235904,-2.474206088,0.003092309,Sulf1
Taf7,3.477387239,-1.612794139,1.02E-05,Taf7
Taf10,6.720281839,-2.271643015,1.54E-05,Taf10
Pik3c2b,3.133922822,-1.508798438,0.004468061,Pik3c2b
Plekha6,3.271795178,-1.551851739,1.17E-06,Plekha6
Lax1,4.53600776,-1.878560198,1.75E-05,Lax1
Klhl12,2.765722223,-1.383814723,6.40E-07,Klhl12
Map2k3os,3.363491881,-1.579492605,2.56E-06,Map2k3os
Gm16515,3.412895995,-1.594074117,5.39E-06,Gm16515
Tor1aip2,3.571068702,-1.639377828,1.20E-06,Tor1aip2
Tekt2,5.473162639,-2.066369549,1.13E-06,Tekt2
Brinp2,3.952510753,-1.740863931,2.66E-05,Brinp2
Tlk2,3.08871299,-1.494267417,1.00E-05,Tlk2
Zbtb37,2.877047202,-1.423277412,0.000592925,Zbtb37
Tnfsf18,3.504179522,-1.620469326,6.34E-05,Tnfsf18
Tlr2,1.295600055,-0.625486871,2.03E-06,Tlr2
Scyl3,2.469814752,-1.270656069,1.01E-05,Scyl3
Gpr161,3.001052033,-1.465475826,0.000416602,Gpr161
Adamts4,3.387965097,-1.586742395,0.001343434,Adamts4
Vsig8,6.882703671,-2.295524471,0.001882594,Vsig8
Tnfsf13b,4.072842166,-1.770853997,8.77E-05,Tnfsf13b
Tpra1,2.968906848,-1.454706741,5.48E-07,Tpra1
Trex2,1.958887652,-1.038889708,4.52E-08,Trex2
Rbck1,4.909052894,-1.957593951,2.24E-06,Rbck1
Pgap1,2.713814057,-1.364867967,0.000258816,Pgap1
Carf,3.039307805,-1.478142714,0.000524625,Carf
Gpr1,8.100432147,-2.458430332,0.009363625,Gpr1
Plekhm3,1.57129687,-0.818414231,0.000452526,Plekhm3
Ubl3,2.74611864,-1.376701432,6.98E-08,Ubl3
Usp18,1.848592155,-0.980937273,7.90E-07,Usp18
Best1,1.587474063,-0.828657034,1.12E-05,Best1
Ankmy1,1.224136261,-0.568748422,0.132232802,Ankmy1
Nelfa,2.435184225,-1.256535331,2.23E-07,Nelfa
Wif1,14.27834557,-3.025257015,0.024013396,Wif1
Serpinb13,35.29132405,-3.930150077,0.432604429,Serpinb13
Serpinb10,5.22714044,-2.020377288,0.000213844,Serpinb10
Itga8,7.15467434,-2.334278818,0.003607846,Itga8
Xrn1,2.398464408,-1.241341623,0.000660967,Xrn1
Pnpla7,3.213851813,-1.53398308,7.03E-07,Pnpla7
Xrn2,3.853296825,-1.715442021,1.89E-06,Xrn2
Ppp1r26,1.814983271,-0.962589171,0.000329339,Ppp1r26
Lrrc8a,1.766839844,-0.935705473,3.53E-05,Lrrc8a
Fam78a,1.079541277,-0.443049128,0.003037158,Fam78a
Ralgps1,1.974395418,-1.046775154,0.001850392,Ralgps1
Zbtb34,1.746196049,-0.923952657,7.21E-05,Zbtb34
Zfp53,1.33600953,-0.656200129,0.002807295,Zfp53
Zbtb6,1.766531524,-0.935530954,0.000254586,Zbtb6
Zfp68,3.01551481,-1.470283486,1.87E-05,Zfp68
Zeb2,0.898353525,-0.259321313,0.005624202,Zeb2
Xirp2,2.908171463,-1.434037441,0.010669259,Xirp2
Cers6,2.833117283,-1.40789054,0.000176272,Cers6
Dhrs9,2.721904366,-1.367844691,1.86E-05,Dhrs9
Rbm45,4.319770372,-1.829715167,1.11E-06,Rbm45
Fam171b,3.554552516,-1.634742101,0.000691852,Fam171b
Ypel4,1.994049993,-1.056680664,0.021621749,Ypel4
Harbi1,2.496430851,-1.281374973,4.61E-06,Harbi1
Tspan18,3.268408708,-1.550816153,0.003758143,Tspan18
Ldlrad3,4.204653012,-1.802704693,6.53E-05,Ldlrad3
Pin1rt1,6.770132503,-2.279033579,0.000451716,Pin1rt1
Exd1,4.323593334,-1.830599767,0.000101427,Exd1
Wdr76,3.347338782,-1.574678557,0.000401758,Wdr76
Atp8b4,1.726275126,-0.912478901,0.000929883,Atp8b4
Tgm6,2.653711822,-1.342472268,0.010599169,Tgm6
Lzts3,3.541238504,-1.630989446,7.53E-07,Lzts3
Fermt1,4.355635168,-1.837983368,0.000307897,Fermt1
Ralgapa2,2.431961897,-1.255211217,9.77E-05,Ralgapa2
Snph,4.384219266,-1.844524484,0.001942361,Snph
Tspyl3,1.61420142,-0.845353278,0.076075336,Tspyl3
L3mbtl1,2.471770854,-1.271447759,0.004158379,L3mbtl1
Lsm14b,3.310620641,-1.563648597,7.52E-07,Lsm14b
Abhd16b,5.934299228,-2.147261867,0.010928188,Abhd16b
Phc3,2.261153166,-1.182387854,0.000439037,Phc3
D3Ertd254e,1.394313089,-0.698914805,0.010839244,D3Ertd254e
Bbs12,1.235450917,-0.577948939,0.039068283,Bbs12
Frem2,3.251676768,-1.545683713,0.000229888,Frem2
Ppm1l,3.422982891,-1.597025282,3.00E-05,Ppm1l
Pglyrp3,4.803409176,-1.935838831,4.27E-07,Pglyrp3
Zfp697,1.8134279,-0.961731842,0.000637772,Zfp697
Mab21l3,2.646922723,-1.339910649,0.002026563,Mab21l3
Slc22a15,3.358466823,-1.577997488,9.98E-05,Slc22a15
Pde5a,2.34372658,-1.218255139,1.38E-05,Pde5a
Sdr16c5,4.381142797,-1.843822523,1.53E-07,Sdr16c5
Sdr16c6,3.058755963,-1.484521206,1.63E-06,Sdr16c6
Impad1,4.118506615,-1.782003546,2.37E-05,Impad1
Fam110b,2.151158126,-1.132519281,0.000163859,Fam110b
Atp6v0d2,3.379570058,-1.58426142,0.000197232,Atp6v0d2
Manea,3.726081806,-1.681870148,3.29E-05,Manea
Pm20d2,5.151985069,-2.005895011,0.000329434,Pm20d2
Rgp1,3.374067361,-1.582631869,5.26E-07,Rgp1
Tmem8b,4.301871718,-1.825563132,0.000124133,Tmem8b
Dcaf10,3.106286495,-1.49994088,1.38E-05,Dcaf10
Gabbr2,5.566400659,-2.083261564,6.69E-05,Gabbr2
Zfp462,2.488838569,-1.278329084,0.000318182,Zfp462
Tmem245,4.322687658,-1.830390272,0.000221911,Tmem245
Palm2,1.67333373,-0.881330802,0.064636441,Palm2
Bnc2,2.414561506,-1.24803062,6.85E-05,Bnc2
Klhl9,1.868474462,-0.991635223,0.000228022,Klhl9
Atg4c,2.411995944,-1.246967518,0.001616963,Atg4c
Raver2,5.011952821,-1.978338544,0.000528364,Raver2
Wdr78,4.560578123,-1.883962317,0.001528995,Wdr78
Slc35d1,4.419355858,-1.852506873,0.000669008,Slc35d1
Podn,7.210198247,-2.342009368,0.000195096,Podn
Dmrta2,3.551207169,-1.633800514,8.18E-05,Dmrta2
Skint5,3.667408792,-1.665998282,0.002194177,Skint5
Hpdl,1.858893675,-0.986494433,0.006583539,Hpdl
Tctex1d4,3.184275801,-1.524737806,0.000464343,Tctex1d4
Cldn19,3.470140275,-1.610707939,0.000562548,Cldn19
Rims3,2.306710551,-1.202335426,0.115485734,Rims3
Dlgap3,3.488525892,-1.615992187,0.000357903,Dlgap3
Adc,5.013930097,-1.978732979,5.40E-06,Adc
Rab42,1.622728458,-0.850621887,0.032366774,Rab42
Wasf2,2.730246235,-1.370904722,1.87E-05,Wasf2
Gpatch3,2.970631575,-1.455287502,1.67E-06,Gpatch3
Ifnlr1,2.827617494,-1.405947403,6.23E-05,Ifnlr1
Myom3,4.407079869,-1.849725229,0.006029932,Myom3
E2f2,2.263084318,-1.183241546,0.000177816,E2f2
Padi6,3.646758367,-1.660351575,0.000109357,Padi6
Pramef8,2.734047681,-1.372296099,6.54E-06,Pramef8
Zfp933,2.36000381,-1.225176154,0.005477252,Zfp933
Klhl21,3.297691438,-1.55973558,5.88E-07,Klhl21
Rundc3b,3.766722122,-1.69271808,1.03E-05,Rundc3b
Gnat3,2.759651158,-1.3816172,0.03918003,Gnat3
Rsbn1l,2.260340197,-1.182028252,0.000103169,Rsbn1l
Napepld,1.352258158,-0.668288825,0.00644466,Napepld
Actr3b,3.976395751,-1.746888739,0.002302135,Actr3b
Gareml,1.685400613,-0.888516209,8.21E-05,Gareml
Fbxl5,2.631821946,-1.334189282,4.02E-05,Fbxl5
Tmprss11f,3.319114212,-1.566210864,1.60E-05,Tmprss11f
Tmprss11e,4.929893019,-1.961830208,8.57E-06,Tmprss11e
Mfsd7a,2.687350118,-1.355068542,2.84E-05,Mfsd7a
2900026A02Rik,2.423884051,-1.251884154,3.89E-06,2900026A02Rik
Oas1f,6.826212879,-2.287282957,3.70E-05,Oas1f
Sbno1,3.287935296,-1.556772719,1.32E-05,Sbno1
Gpr133,4.740202535,-1.922592784,0.002666854,Gpr133
Nyap1,2.979344845,-1.458216346,2.79E-06,Nyap1
A430033K04Rik,0.832199563,-0.182829913,0.459116301,A430033K04Rik
Elfn1,2.778086341,-1.388275245,0.000114091,Elfn1
Slc29a4,6.906975886,-2.299044819,0.001231539,Slc29a4
Stard13,1.730809916,-0.915102379,0.000362218,Stard13
Lrrc61,2.283945769,-1.192417468,1.79E-05,Lrrc61
Zfp775,1.256069549,-0.594500361,7.69E-05,Zfp775
AI854703,1.84041921,-0.976506298,0.00109671,AI854703
Ppm1k,2.10129726,-1.109067817,0.000161208,Ppm1k
Ccdc142,3.144458919,-1.512154751,0.000738477,Ccdc142
H1fx,5.180631691,-2.011439917,3.73E-06,H1fx
Ccdc37,1.316405086,-0.641417522,0.080343137,Ccdc37
Prickle2,1.151908195,-0.507932788,0.034801884,Prickle2
Kbtbd8,2.650596612,-1.341297672,5.64E-05,Kbtbd8
Klre1,6.263982765,-2.201329128,0.005052068,Klre1
Styk1,4.028063649,-1.759798697,2.28E-06,Styk1
Ppp1r9a,2.97931446,-1.458206148,0.003081243,Ppp1r9a
Plxna4,3.223386774,-1.536945521,0.002797543,Plxna4
2010107G12Rik,6.267196714,-2.20184208,0.001461298,2010107G12Rik
Parp12,2.178763068,-1.145270237,9.30E-07,Parp12
E330009J07Rik,2.294801266,-1.197159166,0.002319621,E330009J07Rik
Leng9,2.235718844,-1.171075727,4.14E-09,Leng9
Ppp6r1,3.705686696,-1.676381505,4.25E-08,Ppp6r1
Zfp128,0.558076421,0.21674645,0.068171363,Zfp128
Zfp324,1.697124495,-0.895448266,0.000284204,Zfp324
Gltscr1,1.3476288,-0.664859524,0.000255135,Gltscr1
Ccdc9,3.404716803,-1.591674686,9.66E-10,Ccdc9
Fkrp,3.610308073,-1.650306028,1.02E-05,Fkrp
Mill2,5.415205022,-2.055723662,0.002161277,Mill2
Fbxo46,1.435093958,-0.727743244,6.33E-05,Fbxo46
Ggn,3.990661744,-1.750469988,0.000471981,Ggn
Zfp568,2.140190639,-1.12740783,0.000251366,Zfp568
Zfp14,2.435929736,-1.256841426,0.001390412,Zfp14
Nfkbid,2.405276041,-1.244177596,1.39E-05,Nfkbid
Hspb6,4.378526588,-1.843225193,5.28E-05,Hspb6
Lgi4,5.510514894,-2.073170987,9.11E-07,Lgi4
Tshz3,2.185043268,-1.148148551,0.000600113,Tshz3
Shank1,3.8845182,-1.723511881,0.000252554,Shank1
Zfp473,3.494771567,-1.617780934,9.01E-05,Zfp473
Zdhhc13,2.609157716,-1.325540376,7.44E-07,Zdhhc13
Mctp2,2.934433418,-1.443027312,0.000124447,Mctp2
Rgma,1.541568604,-0.799313393,7.85E-05,Rgma
Chd2,2.309021348,-1.203336696,3.20E-05,Chd2
Nars2,2.964425713,-1.453196246,3.18E-05,Nars2
Usp35,2.318011895,-1.207222797,2.34E-05,Usp35
Tsku,1.313574327,-0.639264836,0.013068822,Tsku
Olfml1,3.132200394,-1.508248679,0.002088385,Olfml1
Nlrp10,2.726458602,-1.369516472,0.00030621,Nlrp10
Cyp2r1,2.671765653,-1.349252468,0.007768097,Cyp2r1
Zfp771,3.378484307,-1.583940099,3.64E-06,Zfp771
Ctf2,7.856708729,-2.427880703,0.12595085,Ctf2
Zfp668,1.879611005,-0.997577764,3.04E-06,Zfp668
Cd163l1,1.198945539,-0.547955373,0.004454935,Cd163l1
Tnfrsf26,2.45555312,-1.26486496,2.31E-06,Tnfrsf26
Mrgpre,2.24250963,-1.17410853,0.000141986,Mrgpre
Myo16,3.287041464,-1.55650083,0.000925021,Myo16
Mcph1,2.28374654,-1.192330234,0.000216282,Mcph1
Defb14,5.831373815,-2.129765539,1.27E-06,Defb14
Kat6a,2.162590966,-1.137819945,0.000266071,Kat6a
Erlin2,5.504451489,-2.072070047,2.78E-05,Erlin2
Ppp1r3b,1.799605431,-0.954080357,0.000397409,Ppp1r3b
D8Ertd82e,1.59156867,-0.831233036,2.09E-06,D8Ertd82e
Lonrf1,2.247825488,-1.17647622,8.43E-06,Lonrf1
Elmod2,4.436338539,-1.856342303,0.000142525,Elmod2
Nanos3,3.214143368,-1.534073794,0.049609393,Nanos3
Zfp791,0.792263775,-0.133652028,0.395603148,Zfp791
Tox3,3.103571279,-1.499066394,4.54E-05,Tox3
Rpgrip1l,3.698827698,-1.674528852,0.000996188,Rpgrip1l
Pskh1,2.741547144,-1.375035333,2.52E-05,Pskh1
Pkd1l3,6.548543982,-2.245755653,0.001810991,Pkd1l3
Phlpp2,2.069344269,-1.0937447,0.000128215,Phlpp2
Mtss1l,3.106541858,-1.500023085,9.07E-06,Mtss1l
Sprtn,2.359506329,-1.224965335,8.27E-05,Sprtn
Disc1,1.224183168,-0.56878674,0.126837752,Disc1
Sipa1l2,2.503311747,-1.284127474,8.21E-06,Sipa1l2
Cwf19l2,3.842614479,-1.71266591,2.92E-05,Cwf19l2
Hephl1,3.165567708,-1.518845331,0.00011457,Hephl1
Zfp317,2.255085399,-1.179700764,0.000115743,Zfp317
Zfp846,2.219562335,-1.16382295,0.000983425,Zfp846
Olfm2,3.440700038,-1.602187871,0.000160076,Olfm2
Dpy19l1,4.950833049,-1.966068776,0.000132654,Dpy19l1
Glb1l2,4.184532868,-1.797907998,0.004543175,Glb1l2
Nxpe4,3.832920556,-1.71013998,0.000413999,Nxpe4
Ankk1,3.508655694,-1.621745891,0.004462442,Ankk1
Layn,2.088206446,-1.102818459,2.31E-06,Layn
Zc3h12c,2.069213054,-1.093681288,0.000392055,Zc3h12c
Npat,2.154091107,-1.133881795,0.000184962,Npat
Tnfaip8l3,1.434780752,-0.727524972,0.099153211,Tnfaip8l3
Sh2d7,9.181651903,-2.583720055,0.000812234,Sh2d7
Scaper,3.633455427,-1.656697024,6.09E-05,Scaper
Peak1,1.275612144,-0.609939097,0.010246638,Peak1
C2cd4a,5.655503049,-2.099141983,0.003317098,C2cd4a
Prss35,5.196578444,-2.014513338,0.000155029,Prss35
Snx14,3.703682078,-1.675840402,1.89E-05,Snx14
Atr,3.788670435,-1.698528069,0.000170489,Atr
Zbtb38,1.541948909,-0.799560062,0.001456431,Zbtb38
Slc35g2,1.53473339,-0.794869599,0.16503303,Slc35g2
Tarm1,3.925382125,-1.733976624,0.005108303,Tarm1
AU018091,5.790639002,-2.122755569,0.001203406,AU018091
Gm4984,4.343144667,-1.835111584,0.015728032,Gm4984
AA414768,1.890409857,-1.003306582,0.003637194,AA414768
Dcaf12l1,3.686016187,-1.671059171,5.29E-05,Dcaf12l1
Pdzd4,4.69517049,-1.913047346,0.000195882,Pdzd4
Dkc1,5.797636787,-2.123963305,3.39E-05,Dkc1
Zc4h2,2.813502398,-1.400943033,0.004952608,Zc4h2
Eda2r,3.49414827,-1.617602567,0.000704455,Eda2r
Awat1,2.511705644,-1.287474982,1.19E-05,Awat1
Gm614,1.546104414,-0.802251406,0.271558143,Gm614
Nlgn3,4.348534107,-1.836351722,0.002368016,Nlgn3
C77370,3.655310515,-1.662693966,0.000174812,C77370
Zfp711,3.202445383,-1.530427621,5.88E-05,Zfp711
Fam199x,2.901822408,-1.431851877,3.02E-05,Fam199x
Mum1l1,4.800214186,-1.93517346,0.001089799,Mum1l1
Tbc1d8b,4.200345957,-1.801679813,0.000570787,Tbc1d8b
Iqsec2,1.981842633,-1.050539955,5.25E-05,Iqsec2
Klf8,2.365263281,-1.22740226,0.000934589,Klf8
Cnksr2,2.204294596,-1.156920467,0.034278329,Cnksr2
Rbbp7,5.535585796,-2.077710316,8.88E-08,Rbbp7
Tceanc,2.169359765,-1.140945005,0.001772274,Tceanc
Fat2,4.765780077,-1.927974154,0.001006323,Fat2
Trappc1,5.124681658,-2.000581328,1.08E-06,Trappc1
Polr2h,4.799801151,-1.935087411,1.97E-05,Polr2h
Amdhd2,2.735292535,-1.37275131,1.49E-05,Amdhd2
Ssh3,3.453841214,-1.605999928,4.81E-08,Ssh3
Atg9a,4.611337221,-1.895030805,1.43E-06,Atg9a
Spag4,6.392349534,-2.221614811,0.000329112,Spag4
Ift52,4.159682052,-1.791951562,5.43E-06,Ift52
Pcmtd2,2.929325075,-1.441284967,3.15E-05,Pcmtd2
Map7d1,2.862476148,-1.418199957,3.27E-11,Map7d1
Fam71f2,3.95455751,-1.741381634,0.001801523,Fam71f2
Ankrd27,2.767696194,-1.384528196,1.63E-05,Ankrd27
Ccdc15,3.269090802,-1.551024825,0.00392967,Ccdc15
Vps54,3.330146627,-1.569529256,1.36E-05,Vps54
Rbm47,1.66272055,-0.874968067,0.000210965,Rbm47
Slc36a2,1.892723303,-1.004529614,0.000986399,Slc36a2
Defb15,8.442020395,-2.499734584,0.104560753,Defb15
Defb13,13.01073311,-2.932287562,0.354470911,Defb13
Onecut3,1.560674533,-0.811631041,0.054569704,Onecut3
Rttn,3.85772204,-1.716589785,4.92E-05,Rttn
Atxn7,2.774088166,-1.386835025,9.38E-05,Atxn7
Rhbdl3,3.797871285,-1.700953642,1.13E-06,Rhbdl3
Vasn,1.820853009,-0.965817998,2.76E-08,Vasn
Myo1g,1.927930709,-1.022960177,7.23E-07,Myo1g
Fktn,4.963568912,-1.968637941,0.000234984,Fktn
Otoa,5.111709638,-1.998046836,0.001168717,Otoa
Zfp277,3.18772645,-1.525820872,1.42E-06,Zfp277
Mllt6,2.84534883,-1.412198592,3.66E-06,Mllt6
Mpst,5.420989159,-2.056791221,6.66E-06,Mpst
