geneSymbol,half_life_hr,decay_rate,p_val
Nabp1,0.549399937,0.2324157,0.347060491
Sp110,41.22123688,-4.085466502,0.610178168
Fam212b,0.312852576,0.795510283,0.264349064
Dnaaf2,0.937570214,-0.302049292,0.196023612
Exosc4,2.865917276,-1.419401386,0.075427264
Ints5,0.804402442,-0.148857335,0.162200302
Sephs1,5.721552648,-2.110753131,0.123535475
Fbxw17,3.731496217,-1.683322204,0.069045931
Rbm15b,1.296128124,-0.625894375,0.021076691
Slc30a9,8.712966324,-2.531325219,0.233505262
Uhrf2,1.402772822,-0.704963786,0.129569079
Supt3,25.9504895,-3.622703393,0.420214875
Mmadhc,4.894398437,-1.954604296,0.058685764
Plekha5,5.485012161,-2.068532232,0.181952401
Mmaa,2.773950081,-1.386785247,0.051504341
Gins4,16.35106405,-3.160805895,0.33827088
Chd9,1.437188958,-0.729202014,0.114918874
Ube2q2,45.46932589,-4.183550863,0.742844454
Atl3,2.91733153,-1.437182259,0.068035401
Igip,1.954926134,-1.03686533,0.054275237
Trip11,1.71445119,-0.905605944,0.205118084
A930024E05Rik,0.469263253,0.390078441,0.309250411
Fam64a,3.249193482,-1.544919727,0.11218615
Fam118b,4.760090831,-1.926779671,0.163012967
Sccpdh,4.62917331,-1.898891222,0.138607887
Mbd5,0.592800758,0.156384006,0.521971356
Kif24,2.373676303,-1.230952857,0.032919346
Lrrc39,1.507610975,-0.777039183,0.10685942
Adtrp,9.427354341,-2.61012842,0.471336662
Rlf,0.540605942,0.248551734,0.466368421
Srcrb4d,0.563650648,0.206807718,0.299437562
Prr5,2.918739961,-1.437664924,0.045574211
Actr5,2.030261556,-1.074677551,0.030828083
Slc22a13b-ps,4.367959958,-1.840808992,0.656283333
C330006A16Rik,211.8884727,-5.722572985,0.901650694
Orai1,0.479836117,0.367797737,0.029466684
Pkn2,1.701776521,-0.898185638,0.073083967
Fam175b,0.85291616,-0.207418896,0.335168968
D730005E14Rik,1.283090266,-0.615784359,0.199170966
Txlna,2.062164977,-1.090269311,0.034068207
Ctrl,7.282251066,-2.351952947,0.159780039
Ampd2,5.775904742,-2.12020783,0.09010896
Arrb1,2.053609295,-1.086111797,0.255964847
Vimp,4.4620975,-1.862131868,0.068897392
Cbr3,1.982088372,-1.050663943,0.105308946
Braf,2.562257621,-1.307401673,0.101900665
Cela1,3.249482143,-1.545008564,0.346276678
Zfp91,1.65481729,-0.870203524,0.134810148
Zbtb25,0.804267662,-0.148689769,0.553563248
Abr,2.083457349,-1.100541621,0.080365946
Art4,3.988318855,-1.749882723,0.066768055
Tpgs1,4.932953489,-1.962450814,0.141315412
Kif22,3.064536214,-1.486409162,0.056946577
Pygb,39.86651052,-4.052049557,0.613228766
Nop2,1.717261972,-0.907244066,0.010335709
Raf1,5.17418422,-2.010194609,0.073403635
Gpr18,0.355924036,0.666525032,0.022691295
Slc35b1,6.377741804,-2.219327006,0.056098285
Fdps,3.137542235,-1.509952686,0.037844049
Tmbim6,47.94297092,-4.236525119,0.608442252
Triobp,3.042087533,-1.479056889,0.051903971
Bcr,3.329365858,-1.569294773,0.070733261
Pmch,0.479510772,0.368475999,0.202002916
Dync2h1,3.284980136,-1.555873526,0.13974624
Rap1gap,3.398334368,-1.589798341,0.057390059
Pde4c,3.52520171,-1.626450578,0.242644207
Acat2,3.832396687,-1.710003295,0.041232637
Hivep1,1.621420196,-0.84981535,0.063762924
Dgkq,2.903652296,-1.432482278,0.120445908
Adarb1,2.882168057,-1.425055729,0.061255045
Prdm2,1.012537377,-0.378972355,0.277468144
Fntb,15.374446,-3.099219701,0.404123322
Atxn3,4.47122523,-1.864175392,0.117683664
Rps6ka3,6.008163674,-2.159632077,0.138650134
Chaf1b,12.53413678,-2.894968785,0.17480788
Cse1l,5.339313409,-2.04160999,0.064779764
Tshz1,1.291864181,-0.622599197,0.071523213
Srsf1,2.961027552,-1.452049275,0.030334857
Pwp2,3.504296125,-1.620502601,0.04210629
Lims1,3.993376337,-1.751149993,0.097283443
Scn4a,1.481323564,-0.759448909,0.02474637
Chrna2,0.859086305,-0.21462703,0.857627125
Cds2,3.105543572,-1.499701684,0.077798216
Hspa13,3.847447001,-1.713922732,0.06819805
Hlcs,8.603481247,-2.518679838,0.333010111
Rpl10,0.399907843,0.550008232,0.391821547
D1Pas1,3.053290063,-1.482732639,0.115870838
Tars,106.5208644,-5.034853796,0.773569127
Mbd6,5.39776445,-2.052497798,0.177154911
Erc1,1.982536242,-1.050889876,0.04234408
Dxo,45.69562582,-4.188515499,0.742971802
Egln1,3.522389013,-1.625652377,0.034858617
Egln2,1.89339514,-1.004884508,0.040545058
Egln3,0.621135292,0.109693438,0.790420852
2010002M12Rik,0.434602453,0.466810647,0.586310492
Abcb7,83.6461109,-4.793107854,0.764794658
Abcg1,0.537642874,0.254047822,0.442321918
Abi1,5.416888875,-2.056034563,0.060162031
Abl1,2.013216553,-1.066246638,0.032567058
Abl2,0.711992583,-0.026825136,0.922179686
Laptm4b,31.44581271,-3.814778754,0.701529697
Atp6v0b,43.3203602,-4.135135658,0.660002881
Slc33a1,1.123439604,-0.482907974,0.025177495
Asic1,2.191663053,-1.151173561,0.077394128
Dok4,7.065069377,-2.321675756,0.428937468
Macf1,3.746729919,-1.687396358,0.105178073
Acox1,22.76063474,-3.491545418,0.446512302
Acp2,2.768377545,-1.384774345,0.153838627
Chrnb2,2.694541409,-1.357740947,0.064842319
Zbtb21,1.205723438,-0.553592671,0.127736289
D17H6S53E,0.288213457,0.877540981,0.065114659
Acta1,3.974339346,-1.746371453,0.563123282
Ehbp1l1,1.997150259,-1.058234215,0.033914337
Prdm15,3.085856127,-1.493342052,0.055395966
Actb,10.67909794,-2.734801288,0.059800088
Elac1,1.799264852,-0.953891086,0.043918079
Brdt,1.525566701,-0.788878869,0.100176669
Oas1c,8.197601693,-2.470354556,0.24915103
Actg1,54.88833171,-4.371813709,0.691010744
Hsd17b11,7.286225905,-2.352498624,0.114694684
Gtf2ird2,1.937212524,-1.027763017,0.113944985
Rasa2,1.575293399,-0.82095446,0.044081384
Rad51c,23.4076744,-3.519576855,0.396913888
Spred1,1.167741233,-0.521584233,0.124919128
Spred2,0.379746092,0.601739509,0.046583766
Supt16,7.390634385,-2.366726496,0.128095704
Acvr1,0.882534077,-0.241555044,0.196997059
Pawr,1.040485523,-0.406200374,0.548286127
Acvr1b,1.303173285,-0.631315199,0.241717237
Acvr2a,0.991150837,-0.357624371,0.531078383
Acvrl1,0.586815337,0.166532175,0.838378239
Prosc,8.492682359,-2.505717814,0.106140361
Adam10,4.144729717,-1.7883505,0.069786627
Ddhd1,1.751896135,-0.927211628,0.097492996
Dcun1d1,2.779623225,-1.388828308,0.036276021
Adam17,4.421469312,-1.852984985,0.061070679
Adam19,1.381226374,-0.689484702,0.277779339
Adam4,8.937423495,-2.556760269,0.479954861
Adam8,0.182115617,1.336600613,0.662066442
Adam9,13.82826797,-2.993227821,0.339392013
Adcy7,2.541571065,-1.29929534,0.065109995
Adcy9,1.384485993,-0.691841867,0.146170467
Plin2,4.244802127,-1.812208126,0.093526723
Adm,0.442482034,0.448842495,0.006155314
Adnp,0.651839236,0.061444398,0.725309413
Adora2a,0.668297686,0.036508647,0.822359911
Adprh,260.0374942,-5.92733875,0.899351805
Parp2,14.97683208,-3.0730174,0.208055646
Adrb2,2.433659118,-1.255908855,0.105144136
Adss,10.71740795,-2.738382251,0.152488345
Aebp2,3.266842642,-1.550336886,0.047975519
Aga,16.85066419,-3.190902995,0.398832802
Ager,3.759529678,-1.690806785,0.312875658
Agrp,74.77084528,-4.680940961,0.949551327
Gla,5.281848802,-2.030789109,0.181053372
Agtrap,5.389621409,-2.050988064,0.115500532
Ahr,0.57813937,0.181427394,0.287523725
Ahrr,1.422801998,-0.719141086,0.070794053
Aicda,0.452390435,0.426696756,0.026456187
Aim1,1.42955721,-0.723877674,0.063011961
Ak4,0.439846941,0.454815554,0.363509165
Akap1,2.672296317,-1.349451067,0.058040997
Akap2,1.947788958,-1.033207782,0.020855519
Alpl,21.10962354,-3.416241949,0.370347797
Alas1,2.686791036,-1.354860479,0.036780501
Alas2,8.090161236,-2.457161582,0.42212291
Abcd1,9.820391669,-2.650973927,0.145103813
Aldh3a2,5.581030465,-2.085886351,0.134447461
Vps4a,4.760530738,-1.926872082,0.049653683
Aldoa,27.76072168,-3.690135053,0.461749998
Lsm10,1.737977037,-0.919234735,0.044938175
Baz2a,2.877926075,-1.423582842,0.057670314
Mta3,16.61063361,-3.17655599,0.285953717
Stim2,2.619644744,-1.329551635,0.04267917
Derl2,2.519008665,-1.290378358,0.035020855
Alox5ap,2.390214765,-1.237896142,0.433252601
Dph1,4.318016153,-1.829308993,0.094681046
Slc19a2,1.436649258,-0.728826419,0.064175924
Gfer,200.8172756,-5.668908338,0.877857018
Tgs1,2.93823582,-1.444322261,0.022043887
Fam57a,2.651285255,-1.341557445,0.013210805
Amh,1.107365832,-0.468496991,0.365289544
Tirap,1.438462188,-0.730087539,0.091988953
Pip4k2c,2.500943487,-1.283180976,0.060710751
Ttyh2,1.077930751,-0.441556153,0.033845142
Steap4,1.998709628,-1.059014707,0.313267319
Ampd3,1.2294909,-0.573113102,0.055818502
1110038F14Rik,5.393354975,-2.051680556,0.058144565
Bloc1s4,0.969617781,-0.335659595,0.055130729
Ivns1abp,6.547995615,-2.24567191,0.131905913
Ank,13.25476747,-2.950870217,0.386875962
Ankfy1,4.824615459,-1.940243954,0.113119579
Anxa7,21.17283134,-3.41923174,0.452493954
Aoc3,0.864405899,-0.220800091,0.65670484
Asb7,0.960529908,-0.326242761,0.267705249
Slc2a9,2.504762872,-1.284706989,0.023299196
B3galt6,0.758964495,-0.09071264,0.012375468
Helb,2.695708751,-1.358174078,0.06708296
Ap1b1,10.75216769,-2.741620301,0.194941696
Ap1g1,1.594702544,-0.833200146,0.024097644
Ap1m2,1.906186231,-1.011617429,0.042581979
Ap3d1,4.832867814,-1.941952962,0.080124072
Ap4m1,2.746921546,-1.376993767,0.074823476
Apaf1,2.618920451,-1.329275112,0.044811402
Apbb1,4.06785003,-1.769627532,0.490850091
Apbb2,0.731760758,-0.054211268,0.734709648
Apc,1.189080602,-0.539693326,0.248400105
Apex1,9.328163596,-2.599551088,0.237763722
Atg5,24.32992358,-3.558219936,0.365500048
Birc3,1.026070222,-0.392249108,0.156142322
Birc2,1.491811775,-0.766504258,0.039000426
Xiap,1.937667253,-1.027997723,0.041386266
Birc5,11.95620529,-2.847763335,0.287857461
Api5,13.96355587,-3.002963704,0.238552828
Apobec1,1.725090883,-0.911792656,0.008232417
Apobec2,3.784532535,-1.697435295,0.159514158
Apoe,10.06609506,-2.675685773,0.349600585
App,13.55710739,-2.973423861,0.384256614
Aqp7,1.076632594,-0.440351122,0.470397819
Aqr,7.878136288,-2.430604285,0.13194151
Arf2,14.02003227,-3.007000104,0.188921844
Arf3,10.73791319,-2.740293688,0.239520969
Klf16,1.265888057,-0.602286818,0.061423325
Arf6,0.732417735,-0.055108669,0.013439587
Mrps2,1.580946192,-0.824536444,0.019585593
Rhob,0.743317803,-0.069881325,0.133304371
Rhoc,2.402108076,-1.242859637,0.201672599
Rhod,2.482618596,-1.275826809,0.074870007
Arhgap5,1.97144999,-1.045282228,0.052720136
Arhgap6,1.942295416,-1.030383398,0.164232239
Rnd2,5.001950387,-1.976340834,0.213584889
Arl4a,0.580768109,0.176890804,0.610272095
Arnt,3.734657901,-1.684169142,0.061073528
Arntl,0.482385966,0.362497805,0.121612971
Arvcf,10.49699311,-2.717601767,0.419476309
Arsa,8.46130159,-2.502015935,0.206594091
Asah1,9.230412125,-2.589016619,0.220016872
Rab27a,6.144621054,-2.182089994,0.140934552
Ate1,2.425158029,-1.252409609,0.057647813
Atf1,5.287827084,-2.031920323,0.09371958
Atf2,5.836827777,-2.130700381,0.100475774
Atf3,0.631577936,0.093021011,0.67058768
Atf4,1.768172029,-0.936459182,0.043199673
Atm,24.59157473,-3.568916814,0.520836268
Atp1b1,1.347523922,-0.664781697,0.438154487
Atp2a2,1.837295069,-0.974807339,0.010298045
Atp6v1b2,8.297519876,-2.482469581,0.107403753
Atp6v1e1,7.273498831,-2.350750366,0.103513302
Atp6v0a1,4.500991828,-1.870810699,0.049149293
Atp7a,1.114191087,-0.474641579,0.139963262
Atp7b,2.054534364,-1.086562156,0.18326184
Atp8a1,3.227040769,-1.538078467,0.068289439
Atp9a,15.86974472,-3.130927369,0.18137516
Atp10a,18.62745483,-3.291149479,0.311066458
Slc7a1,1.206641419,-0.554353734,0.092677757
Slc7a3,2.387543897,-1.2367781,0.056912903
Atrn,7.498850885,-2.381262714,0.297531938
Auh,8.196770682,-2.470253178,0.118159504
Aup1,6.619332107,-2.256507395,0.094589949
Avpr2,2.368529648,-1.228782281,0.397036774
Axin1,1.448333245,-0.736926329,0.025246322
Cep131,25.68315098,-3.612348093,0.665496735
Bach1,0.651678542,0.061690952,0.828320783
Bach2,0.41055565,0.523730873,0.217347222
Bard1,1.086744317,-0.449699282,0.219273265
Bcl6b,0.85431229,-0.209054448,0.544710962
Bcl10,1.198793516,-0.547828569,0.014109876
Bcl2,1.418535826,-0.716138152,0.100192901
Bcl2a1a,7.176745024,-2.337358862,0.110860128
Bcl2a1b,9.055385338,-2.569872566,0.135527658
Bcl2a1c,8.251352916,-2.476890097,0.370917121
Bcl2a1d,60.94250593,-4.476443815,0.710169586
Bcl2l1,0.710071535,-0.02412336,0.716696352
Bcl3,1.130366618,-0.489054942,0.048863111
Bcl6,0.588178425,0.164212012,0.000621343
Bcl7b,2.743737342,-1.375833905,0.054489304
Bdkrb1,0.536044556,0.257025074,0.133909431
Bicd1,3.737399366,-1.684902934,0.194028902
Bid,2.891935133,-1.428438795,0.053478044
Bik,14.6473452,-3.050772025,0.768503589
Bcl2l11,0.503287064,0.320081646,0.319876029
Prdm1,0.275785302,0.921619688,0.057659104
Blk,11.31840739,-2.792943294,0.266773232
Blm,4.195561943,-1.800540207,0.066337264
Cxcr5,0.578816514,0.180256833,0.159484272
Bmi1,93.63454642,-4.905912322,0.774708329
Bmpr2,1.85240943,-0.983000107,0.280340925
Bnip2,12.08174309,-2.858208398,0.181613515
Bnip3,0.475717423,0.376418329,0.246530424
Bst1,1.063425039,-0.428007789,0.409520861
Brca1,1.919517971,-1.018587018,0.060781406
Brca2,2.516550417,-1.289402002,0.080375941
Zfp36l1,0.46967795,0.389195112,0.204484479
Zfp36l2,0.75057065,-0.079591425,0.547167371
Birc6,4.3737223,-1.842127352,0.093597721
Bsn,0.876711043,-0.234935096,0.224758393
Klf5,0.267729748,0.951264291,0.171863328
Btg1,0.688616221,0.006558251,0.931707982
Btg2,0.420460543,0.499891716,0.059390566
Bub1,8.910362803,-2.55372788,0.149862801
Bub1b,59.88100649,-4.458872288,0.698971063
Bub3,7.972186399,-2.442471704,0.091686375
Commd3,17.55306298,-3.231741384,0.354434447
Ciita,1.930634658,-1.024361708,0.05705288
Hyou1,4.754303652,-1.92556316,0.0703672
Cab39,5.879721864,-2.138022379,0.081032968
Cacna1a,1.77939443,-0.942786019,0.152580946
Cacna1b,0.459246013,0.411656316,0.196044427
Cacna1d,9.959518465,-2.665041644,0.232169588
Cacna1e,0.964374715,-0.33023757,0.455588889
Cacnb1,9.489957161,-2.616747019,0.521167935
Cacnb2,0.550936984,0.229621923,0.573628508
Pdia4,4.311758514,-1.827858749,0.036539647
Ddr1,13.38754931,-2.96083804,0.602787569
Anxa2,0.773715992,-0.109962512,0.669311455
Calm2,8.540068405,-2.511281938,0.134763715
Aspm,1.623216458,-0.850922569,0.04863271
Calu,83.38798321,-4.790017133,0.762159179
Camk2a,3.091259192,-1.495091434,0.035095344
Camk2b,8.076696,-2.455495799,0.317180714
Camk2g,2.723164504,-1.368307545,0.158981682
Camk4,2.202968706,-1.156318783,0.088288671
Caml,0.945523183,-0.310496048,0.147371878
Canx,8.388585094,-2.493384785,0.105374989
Capn1,129.1784144,-5.227707426,0.881568794
Capn2,7.040413582,-2.318179836,0.087027606
Capn5,2.61420424,-1.327472666,0.110137946
Capn7,5.554910421,-2.081195218,0.074730423
Capza2,7.604425799,-2.39524334,0.088269581
Cask,13.76761369,-2.988831921,0.436162214
Casp2,3.842589346,-1.712659369,0.087451296
Casp3,12.3694559,-2.881743121,0.207743506
Casp6,14.48896891,-3.039900516,0.568104734
Casp7,3.942895483,-1.738428268,0.107242987
Casp8,3.004821648,-1.466731135,0.017679426
Casp9,2.104359055,-1.110523854,0.077608571
Cast,112.3059765,-5.08774,0.836241093
Ctnnb1,13.72051524,-2.985405096,0.147673577
Ctnnd1,2.150010389,-1.131985595,0.106489185
Runx1,0.492276034,0.342202755,0.233862982
Cbfa2t2,1.064169879,-0.428707959,0.115989657
Cbfa2t3,0.45527418,0.420342527,0.178627277
Runx3,1.236050544,-0.578434172,0.044314916
Cbfb,5.262887844,-2.027192816,0.045115598
Cbl,1.698498839,-0.896257746,0.081194512
Cbx2,0.634821211,0.087898957,0.6637272
Cbx3,11.00950564,-2.765271969,0.218287276
Cbx4,0.45948597,0.411133951,0.026006256
Cbx5,3.799145244,-1.701289026,0.072634766
Rb1cc1,1.244782031,-0.585473359,0.124169298
Ccna2,3.38911622,-1.587082106,0.068067564
Ccnd1,1.609634973,-0.842520349,0.138536606
Ccnd2,4.670242495,-1.907723917,0.040916956
Ccnd3,4.73830056,-1.92219146,0.081629491
Ccne1,4.445343289,-1.858370017,0.047494928
Ccne2,1.71000902,-0.903011566,0.030252254
Ccnf,1.334644588,-0.655177951,0.009977436
Ccng1,3.583185851,-1.642765228,0.046133165
Ccng2,0.746098806,-0.073615681,0.473849377
Ccnk,94.13600018,-4.911253468,0.747615304
Ccnt1,0.858023875,-0.213389567,0.503166049
Ccrn4l,1.105817456,-0.467097761,0.009757536
Ccr6,1.607650549,-0.841286747,0.089921127
Cct6b,0.849803337,-0.203762597,0.755159491
Cd151,0.78475089,-0.124123972,0.299645446
Ctla4,2.352702732,-1.222077687,0.083550517
Cd2,1.799368913,-0.95394892,0.159266689
Ms4a1,12.13071969,-2.862253973,0.185035257
Cd22,2.713497364,-1.364751264,0.039656474
Cd24a,4.851760421,-1.945854533,0.070823324
Cd2ap,19.02909541,-3.312482066,0.407750839
Scarb2,6.245958376,-2.198447515,0.269453624
Cd38,1.612960048,-0.844583951,0.138748302
Entpd1,2.659552858,-1.344670931,0.035199163
Entpd6,4.723495546,-1.919062028,0.11513779
Cd44,2.791734484,-1.393176002,0.019691829
Cd48,4.770519426,-1.928968114,0.046099514
Cd53,7.126231335,-2.330295451,0.112120396
Cd69,0.164405264,1.438907858,0.003154595
Cd80,0.722506748,-0.041484401,0.935707744
Cd81,3.943868783,-1.738675087,0.026140326
Cd83,0.591359692,0.15881791,0.262709596
Cd84,3.795749573,-1.700394828,0.078360988
Cd86,4.619971085,-1.896901367,0.030072809
Cd8b1,4.664376259,-1.906467039,0.23251226
Cdc25a,1.058753521,-0.423605213,0.066771602
Cdc25b,2.820179766,-1.40331355,0.059003995
Cdc25c,3.167967652,-1.519603184,0.115886179
Cdk1,3.57359962,-1.640086305,0.020236733
Cdc45,3.516641013,-1.624019197,0.023878219
Cdc7,1.018384879,-0.384730841,0.140099606
Arhgap31,0.940147102,-0.304793997,0.446057061
Cdh17,3.650107263,-1.661269475,0.058344262
Cdh5,1.746800998,-0.924299034,0.155989909
Cdk2,5.628594509,-2.094372688,0.065721988
Cdk5r1,0.442612619,0.448547419,0.25196187
Cdk6,3.035633956,-1.476933205,0.170076972
Cdk7,2.037789449,-1.078378537,0.022783787
Cdkn1a,0.389650701,0.575991659,0.116958321
Cdkn1b,0.63784723,0.083143555,0.715146628
Cdkn2b,1.566390317,-0.815286731,0.021090317
Cdkn2c,1.851508179,-0.98251346,0.037274865
Cdr2,1.420056007,-0.717209233,0.040879557
Mia,2.437634295,-1.257540938,0.391632492
Ift81,5.450156624,-2.062157267,0.239602688
Cdyl,1.198756617,-0.547797788,0.038562149
Cebpz,3.562139821,-1.636874358,0.05790459
Cebpb,0.421596014,0.497194817,0.044781994
Cebpg,0.608471918,0.130291597,0.455420898
Celsr1,3.065954428,-1.486871837,0.138660846
Cenpb,10.42548833,-2.710766529,0.198745779
Cenpc1,1.593345465,-0.832348792,0.014564938
Cfl2,2.125312168,-1.120431615,0.017048003
Cflar,0.635322509,0.0871096,0.777717574
Chad,0.479207372,0.369108927,0.70491492
Chd1,1.012465682,-0.378901546,0.072550148
Chek1,7.792216589,-2.419638283,0.12172484
Chkb,7.97349987,-2.442636447,0.415524507
Ovgp1,0.802674385,-0.146706776,0.819715139
Chka,2.608162728,-1.325158958,0.056295479
Chm,320.7407924,-6.137146217,0.944411002
Chml,1.893319712,-1.00484467,0.062977399
Chrm4,0.904079974,-0.265675465,0.503736682
Chuk,9.047332444,-2.568982877,0.159423363
Cideb,13.68100996,-2.982521657,0.476746302
Inadl,2.330927912,-1.212779354,0.177837972
Cish,0.269115894,0.946100237,0.038338351
Socs3,0.198635139,1.249772691,0.033245155
Socs1,0.256941045,0.992395696,0.02411182
Cit,4.00608269,-1.754326799,0.110751422
Ckb,7.807996031,-2.421661261,0.48241816
Clcn1,1.867474947,-0.991100143,0.267614311
Clcn3,1.560567551,-0.81156249,0.105853964
Clcn4-2,6.010349088,-2.159995752,0.093052379
Clcn5,2.248030919,-1.176567607,0.110346438
Clk1,0.39543163,0.561264455,0.035028732
Clk2,2.60616153,-1.324391381,0.119423257
Clk4,0.519398723,0.288570519,0.253288056
Cln3,10.12093551,-2.681119022,0.251590115
Clock,28.10629571,-3.702506519,0.721502896
Clta,16.12229182,-3.14671582,0.275802993
Cmah,1.934903179,-1.026570209,0.175340043
Cmas,4.237583798,-1.810506169,0.066277097
Cxcr4,0.265362816,0.96014435,0.007231205
Ccr1,2.100947937,-1.108901562,0.214392664
Ccr9,7.72912654,-2.411508781,0.511882641
Ccr4,0.561143064,0.211266469,0.307673474
Ccr5,1.698431866,-0.896218314,0.014573979
Ccr7,0.563585529,0.206923254,0.036440881
Ackr3,0.867107198,-0.223920253,0.081545583
Cnih1,7.807063254,-2.42154179,0.0423509
Cnih2,3.111454972,-1.501603374,0.163973655
Plk3,0.399999739,0.549778465,0.031517895
Cnp,5.499117973,-2.071100631,0.071732857
Cnr2,0.414114633,0.515099531,0.092303491
Hps3,17.20793663,-3.21188363,0.443638257
Coil,1.556202353,-0.808761385,0.02550275
Col11a2,3.508253874,-1.621631363,0.280029392
Col7a1,4.790649265,-1.933178869,0.432662127
Comt,12.32784562,-2.878373496,0.295748197
Cops2,6.387848614,-2.220910452,0.110877287
