gene,half_life_hr,decay_rate,p_val
Zglp1,0.407224939125355,0.531876649643327,0.290031520402986
F630206G17Rik,6.23533439169954,-2.19674512966281,2.5080556551301e-05
Ldlrap1,1.91584383927971,-1.01667109330128,0.000251180255502763
Mdn1,6.27361302145584,-2.20286534873093,0.000448979311659997
Mfap1b,1.82149929996601,-0.966172873730758,0.000171273828349272
Gm16039,2.36189900045416,-1.2259788772623,1.01050378840512e-07
Gm16982,2.74245329497056,-1.37536580351112,0.00334669911184511
Gm11696,6.71963067024149,-2.27154611382089,5.11890107789889e-06
Dnajc3,5.91270618779578,-2.14361654699179,9.04283628297626e-06
9430060I03Rik,0.630089591797801,0.0953803399228065,0.593140147885731
Gm12359,5.0759942279951,-1.99103533331635,0.000120817868282046
Rsph3b,4.75338565749595,-1.92537005472747,3.31036987713242e-05
Rnaset2a,8.35793509137316,-2.48972431852951,0.00013216865810983
Fam174b,3.69086562158375,-1.67237393691821,3.06806898696367e-06
Gm15612,18.0978215346653,-3.26230449440912,0.0171203855292618
F630028O10Rik,2.23802208061286,-1.17210539664831,7.75216119615966e-06
Zfp389,26.2116638906102,-3.63271741894705,0.520370568431036
Gm10785,11.0008091251172,-2.7644817475037,0.000358799443637478
Gm12522,3.91608790512057,-1.73160609267944,0.0412141514924295
Gm10677,8.05247675411679,-2.45249263600988,0.135134662351158
Gm10560,17.2963691067441,-3.217009521835,0.00828119012922185
Gm10767,3.31057885452197,-1.56363597520105,0.00012972656370677
Gm10658,1.95216006190288,-1.03544940413649,0.000612941351789971
F420014N23Rik,4.4908375923004,-1.86855215110761,5.96626539397049e-06
Gm16287,3.14006570840886,-1.51075664652774,2.59265794175291e-05
Gm11529,5.35883474819905,-2.04525947430601,0.00412790432790327
Gm10865,1.18328217466249,-0.534805001786737,0.103745856082179
Gm10389,5.01927781143244,-1.97979898167168,0.00948326350534368
F630042J09Rik,3.71941738222353,-1.68007995891904,0.00778015612858926
Tmem51os1,9.75610036352544,-2.64440568824665,0.00183382797191
Gm10789,2.6604283748379,-1.34500007358135,3.34783489704827e-05
Gm10516,5.79542562690963,-2.12358184194281,1.04472487762417e-06
Cep85l,12.6893387555821,-2.90727509343117,0.000245581208903469
Gm1976,12.6692195164839,-2.90568831210837,0.0068376400309595
Gm10825,2.49251572311138,-1.27980545158469,0.00116263895307459
Btnl1,3.6317118846446,-1.65621705125913,0.190137958482816
Isg15,5.27975411557835,-2.03039244819621,0.00566435550572647
Gm1995,3.05388458855774,-1.48292733640789,0.000489247259314676
Gm2011,9.45056925530045,-2.61258789892917,0.00542024997267026
Gm2027,3.1471313819115,-1.51300428609612,0.00241666636289769
Gm14295,7.33231625734261,-2.35880438347267,1.18261165827758e-05
Ccdc152,6.17402943328148,-2.18686461394562,0.0473456881528797
Gm2115,5.66820481577247,-2.10138537721462,9.06089340715108e-05
Tcf24,2.13923070568425,-1.12695920166069,4.38039934119351e-05
5031434O11Rik,155.27265659438,-5.41169556694329,0.543638211118125
Gm2382,3.20361743055048,-1.53079353896024,0.000467474554820914
D5Ertd605e,2.40172939069808,-1.24270197790037,0.000151942522760272
Snhg12,8.15924851411544,-2.46566499145838,9.29915714553949e-05
Gm2518,1.2837507708137,-0.616299003281223,0.0136183026405935
Gm12942,15.3569173140574,-3.09807893245973,0.000943404982230289
3830408C21Rik,23.0875835126844,-3.50580788332558,0.00855249169391012
Gm12409,4.96191036300396,-1.96830374099725,0.00757114644116478
Kcnj13,36.318882088883,-3.95885069434995,0.281823239953436
Fancf,0.809596033535227,-0.155293040831235,0.318213674536734
Foxd2os,9.25970029823154,-2.59218460351421,7.31930576734666e-06
Rpl14-ps1,10.7205167692918,-2.7386722811531,4.92081709044465e-05
Gm3086,6.0109505367776,-2.16009581582054,0.0191256153908
Gm3219,7.60304896001599,-2.39506226637266,6.22298286963844e-07
Gm3230,0.974868109421461,-0.341059831058994,0.106907595579549
Gm11974,0.685493553479803,0.0111032635563954,0.957627096154655
D4Ertd617e,2.1109584975736,-1.11365502917576,0.0256864469666496
Gm3258,2.76001128584476,-1.38174768937655,6.86032068365385e-06
Gm13247,8.84720999150677,-2.54661507470116,0.0358088142212951
Gm9833,6.17211065493968,-2.18655378346037,1.44556168563671e-05
Ly6c2,11.299016738777,-2.79122862824648,0.000909782180650758
9030025P20Rik,4.93586985763007,-1.96304184087891,5.36212573637996e-05
Gm3414,3.80728851052057,-1.70343017932924,4.95568806674162e-05
Gm3435,11.0715442233651,-2.77089115381246,0.000154679221672824
Gm10863,6.40555651478158,-2.22367873970958,0.00129389880557751
Gm13157,2.25086432292561,-1.17782720655626,2.13937398530287e-05
Gm3604,1.16010254309338,-0.51502132101139,0.0473840047837712
Gm15421,8.25442728639661,-2.47726261776343,0.000114913104042812
9130019P16Rik,1.12038982377857,-0.48018960227605,0.13012014997168
Nrg2,1.18391097558443,-0.535336264676425,0.124290529957371
BC005561,23.1366578070615,-3.5079311983401,0.0149559755643077
Rps15a-ps6,9.64708406666775,-2.633168621013,0.0014359079761184
2810410L24Rik,2.53604107003004,-1.29711715183231,1.63837201274883e-07
Nhsl2,3.30489745935223,-1.56191836748939,0.00183103034300906
Gm16386,7.00969097816706,-2.31380653765606,0.000472083691719648
Gm4013,58.6126746567172,-4.43746388484735,0.178843766421569
Prdm11,2.7863277928431,-1.39123744617655,5.01694264213613e-06
C920021L13Rik,4.59155849943834,-1.89073242938395,3.3363670276558e-06
Gm15760,4.71485047853726,-1.91723012429517,7.76004212196827e-05
1110002L01Rik,5.07192073969797,-1.99023251056333,0.000375823474003331
4632428C04Rik,1.37264941817641,-0.683255674760076,0.0606387264399153
9130023H24Rik,2.73955606000687,-1.37430880595937,0.000112879798512945
Gm10012,5.75398156797451,-2.11640498236465,0.000301165044272859
Gm4285,30.6876726807956,-3.79037395319334,0.00122904445873832
Gm10046,2.78113567747711,-1.38937228194192,0.492068586839425
5430417L22Rik,1.70394149110301,-0.899457012192135,7.61247964538065e-06
Gm4349,9.29235519018481,-2.59570496013429,0.0479058635721109
Ankrd66,1.64158997413593,-0.862178189183993,0.0113916851163136
Gm14005,6.16475577624447,-2.18536144185441,3.54878730964754e-06
Gm4432,0.61090479960195,0.126301222167414,0.499230212046418
Zfp955b,1.49909660170368,-0.771375581724215,0.0150717734909072
1300002E11Rik,9.69223225361198,-2.63783768668382,0.00054292036033998
Gm4532,0.340094304286792,0.71201941369959,0.0233748087122637
Gm14207,18.3156207391629,-3.2742672086303,0.110311404834801
AI662270,9.61714606540857,-2.63006047444753,1.92898173523419e-06
Gm10584,2.50098328080595,-1.28319688745118,3.85069093295958e-05
Gm4598,5.80144043066699,-2.12461915741525,0.000291051655332878
Zfp831,2.93184333264274,-1.4421442695641,2.7601749008e-05
Gm14057,2.25673095263068,-1.18043020556523,0.00111009970492962
Ppp4r1l-ps,15.2210235279982,-3.08919051963703,0.000217706475860587
Gm16894,3.3577352865578,-1.57777964544412,0.00182836678091285
Wdr96,4.61035888155679,-1.89481862305407,0.000375534820141024
Pet117,5.95343678601588,-2.15048158448123,0.0874710356572357
Ddx43,2.05792831365782,-1.08821272437314,0.00167924416239791
AI847159,4.46633250893238,-1.86308052463886,0.00314375525460121
9330020H09Rik,4.12979535418486,-1.78474077528208,0.000130849654909117
Gm13032,1.97732019996821,-1.0482554142091,0.000841277599776482
Camta1,4.16647800433691,-1.79358399623754,1.90028979612314e-06
Yy2,6.2378251146075,-2.19714450288333,1.06420939111694e-05
Kti12,1.12519159713372,-0.4844662503005,0.0109246685475308
Zbtb48,1.0788510969905,-0.442409596399069,0.0365134961835692
Srp54c,2.20195768447029,-1.15585974183569,0.000198528542061
Pcsk9,7.98284632984993,-2.44380795138573,0.000797938123682695
Adat3,1.93389602925016,-1.02604955673136,0.0145887309252831
Tdrd7,2.84394650661881,-1.41170562314,3.74957023216488e-08
A230020J21Rik,9.12344587991345,-2.57736049101502,0.0217209933990257
Phtf1os,0.799186449768128,-0.142351914045554,0.717092682432788
Gm13031,3.00023792566619,-1.46520451466041,1.20276420377751e-05
Frs3os,0.198425521665017,1.2508285343983,0.00307025057641441
Gpr153,12.095504706431,-2.85934679229152,0.00131553573637233
Gm12060,9.71937043085958,-2.64063376646862,8.25574589217193e-06
4933428G20Rik,0.454161552978422,0.422789380091624,0.153282243633484
Pafah2,4.9505051917789,-1.96600255089984,1.48292603875194e-05
AI507597,10.8779190756923,-2.75324788229132,0.000147808547706112
Phactr4,2.06687359915054,-1.0925500475733,0.000114152658729398
Gm11110,6.43132225692412,-2.22769307640338,1.05528134883238e-05
Gm10941,2.60644395064535,-1.3244997418916,0.0222505115978908
